station_id,role,n_visitor_obs,pct_no_stress,pct_slight_cold_stress,pct_heat_stress,pct_moderate_cold_or_worse,utci_p05_f,utci_p50_f,utci_p95_f
EXPLORE8_101,awning · land end,148879,89.58550232067653,4.475446503536428,5.849716884181114,0.08933429160593502,48.65798188069617,62.56974389814745,79.64716658720175
EXPLORE8_100,awning · mid slip,147902,89.41528850184581,4.386012359535368,6.118916579897499,0.07978255872131547,48.72810900215299,62.63428094211905,79.90774833523261
EXPLORE8_102,open deck,89547,88.56689783018973,5.499905077780384,5.737768992819413,0.1954280992104705,47.57869947798939,60.89333117804284,79.62298806779437
EXPLORE8_103,over water · wind funnel,147788,89.19668714645303,6.13310958941186,4.576149619725553,0.09405364440955964,47.10920569674074,61.469178881440556,78.36719287222601
EXPLORE8_104,sunny corner,138991,91.22748954968307,3.5908799850350026,5.137023260498881,0.04460720478304351,49.6283736846497,62.103198836609025,78.95282589391209
EXPLORE3b,rooftop · Western Weather,24780,81.67473769168684,14.07183212267958,3.9184826472962064,0.33494753833736884,42.20952349576176,59.028984364958355,77.07659500806173
